A000001336,CATTLE,F000000011,01/09/2000,ON
A000001337,CATTLE,F000000011,01/09/2000,ON
A000001338,CATTLE,F000000011,01/09/2000,ON
A000001339,CATTLE,F000000011,01/09/2000,ON
A000001340,CATTLE,F000000011,01/09/2000,ON
A000001341,CATTLE,F000000011,01/09/2000,ON
A000001342,CATTLE,F000000011,01/09/2000,ON
A000001343,CATTLE,F000000011,01/09/2000,ON
A000001344,CATTLE,F000000011,01/09/2000,ON
A000001345,CATTLE,F000000011,01/09/2000,ON
A000001346,CATTLE,F000000011,01/09/2000,ON
A000001347,CATTLE,F000000011,01/09/2000,ON
A000001348,CATTLE,F000000011,01/09/2000,ON
A000001349,CATTLE,F000000011,01/09/2000,ON
A000001350,CATTLE,F000000011,01/09/2000,ON
A000001351,CATTLE,F000000011,01/09/2000,ON
A000001352,CATTLE,F000000011,01/09/2000,ON
A000001353,CATTLE,F000000011,01/09/2000,ON
A000001354,CATTLE,F000000011,01/09/2000,ON
A000001355,CATTLE,F000000011,01/09/2000,ON
A000001356,CATTLE,F000000011,01/09/2000,ON
A000001357,CATTLE,F000000011,01/09/2000,ON
A000001358,CATTLE,F000000011,01/09/2000,ON
A000001359,CATTLE,F000000011,01/09/2000,ON
A000001360,CATTLE,F000000011,01/09/2000,ON
A000001361,CATTLE,F000000011,01/09/2000,ON
A000001362,CATTLE,F000000011,01/09/2000,ON
A000001363,CATTLE,F000000011,01/09/2000,ON
A000001364,CATTLE,F000000011,01/09/2000,ON
A000001365,CATTLE,F000000011,01/09/2000,ON
A000001366,CATTLE,F000000011,01/09/2000,ON
A000001367,CATTLE,F000000011,01/09/2000,ON
A000001368,CATTLE,F000000011,01/09/2000,ON
A000001369,CATTLE,F000000011,01/09/2000,ON
A000001370,CATTLE,F000000011,01/09/2000,ON
A000001371,CATTLE,F000000011,01/09/2000,ON
A000001372,CATTLE,F000000011,01/09/2000,ON
A000001373,CATTLE,F000000011,01/09/2000,ON
A000001374,CATTLE,F000000011,01/09/2000,ON
A000001375,CATTLE,F000000011,01/09/2000,ON
A000001376,CATTLE,F000000011,01/09/2000,ON
A000001377,CATTLE,F000000011,01/09/2000,ON
A000001378,CATTLE,F000000011,01/09/2000,ON
A000001379,CATTLE,F000000011,01/09/2000,ON
A000001380,CATTLE,F000000011,01/09/2000,ON
A000001381,CATTLE,F000000011,01/09/2000,ON
A000001382,CATTLE,F000000011,01/09/2000,ON
A000001383,CATTLE,F000000011,01/09/2000,ON
A000001384,CATTLE,F000000011,01/09/2000,ON
A000001385,CATTLE,F000000011,01/09/2000,ON
A000001386,CATTLE,F000000011,01/09/2000,ON
A000001387,CATTLE,F000000011,01/09/2000,ON
A000001388,CATTLE,F000000011,01/09/2000,ON
A000001389,CATTLE,F000000011,01/09/2000,ON
A000001390,CATTLE,F000000011,01/09/2000,ON
A000001391,CATTLE,F000000011,01/09/2000,ON
A000001392,CATTLE,F000000011,01/09/2000,ON
A000001393,CATTLE,F000000011,01/09/2000,ON
A000001394,CATTLE,F000000011,01/09/2000,ON
A000001395,CATTLE,F000000011,01/09/2000,ON
A000001396,CATTLE,F000000011,01/09/2000,ON
A000001397,CATTLE,F000000011,01/09/2000,ON
A000001398,CATTLE,F000000011,01/09/2000,ON
A000001399,CATTLE,F000000011,01/09/2000,ON
A000001400,CATTLE,F000000011,01/09/2000,ON
A000001801,CATTLE,F000000011,01/09/2000,ON
A000001802,CATTLE,F000000011,01/09/2000,ON
A000001803,CATTLE,F000000011,01/09/2000,ON
A000001804,CATTLE,F000000011,01/09/2000,ON
A000001805,CATTLE,F000000011,01/09/2000,ON
A000001806,CATTLE,F000000011,01/09/2000,ON
A000001807,CATTLE,F000000011,01/09/2000,ON
A000001808,CATTLE,F000000011,01/09/2000,ON
A000001809,CATTLE,F000000011,01/09/2000,ON
A000001810,CATTLE,F000000011,01/09/2000,ON
A000001811,CATTLE,F000000011,01/09/2000,ON
A000001812,CATTLE,F000000011,01/09/2000,ON
A000001813,CATTLE,F000000011,01/09/2000,ON
A000001814,CATTLE,F000000011,01/09/2000,ON
A000001815,CATTLE,F000000011,01/09/2000,ON
A000001816,CATTLE,F000000011,01/09/2000,ON
A000001817,CATTLE,F000000011,01/09/2000,ON
A000001818,CATTLE,F000000011,01/09/2000,ON
A000001819,CATTLE,F000000011,01/09/2000,ON
A000001820,CATTLE,F000000011,01/09/2000,ON
A000001821,CATTLE,F000000011,01/09/2000,ON
A000001822,CATTLE,F000000011,01/09/2000,ON
A000001823,CATTLE,F000000011,01/09/2000,ON
A000001824,CATTLE,F000000011,01/09/2000,ON
A000001825,CATTLE,F000000011,01/09/2000,ON
A000001826,CATTLE,F000000011,01/09/2000,ON
A000001827,CATTLE,F000000011,01/09/2000,ON
A000001828,CATTLE,F000000011,01/09/2000,ON
A000001829,CATTLE,F000000011,01/09/2000,ON
A000001830,CATTLE,F000000011,01/09/2000,ON
A000001831,CATTLE,F000000011,01/09/2000,ON
A000001832,CATTLE,F000000011,01/09/2000,ON
A000001833,CATTLE,F000000011,01/09/2000,ON
A000001834,CATTLE,F000000011,01/09/2000,ON
A000001835,CATTLE,F000000011,01/09/2000,ON
A000001836,CATTLE,F000000011,01/09/2000,ON
A000001837,CATTLE,F000000011,01/09/2000,ON
A000001838,CATTLE,F000000011,01/09/2000,ON
A000001839,CATTLE,F000000011,01/09/2000,ON
A000001840,CATTLE,F000000011,01/09/2000,ON
A000001841,CATTLE,F000000011,01/09/2000,ON
A000001842,CATTLE,F000000011,01/09/2000,ON
A000001843,CATTLE,F000000011,01/09/2000,ON
A000001844,CATTLE,F000000011,01/09/2000,ON
A000001845,CATTLE,F000000011,01/09/2000,ON
A000001846,CATTLE,F000000011,01/09/2000,ON
A000001847,CATTLE,F000000011,01/09/2000,ON
A000001848,CATTLE,F000000011,01/09/2000,ON
A000001849,CATTLE,F000000011,01/09/2000,ON
A000001850,CATTLE,F000000011,01/09/2000,ON
A000001851,CATTLE,F000000011,01/09/2000,ON
A000001852,CATTLE,F000000011,01/09/2000,ON
A000001853,CATTLE,F000000011,01/09/2000,ON
A000001854,CATTLE,F000000011,01/09/2000,ON
A000001855,CATTLE,F000000011,01/09/2000,ON
A000001856,CATTLE,F000000011,01/09/2000,ON
A000001857,CATTLE,F000000011,01/09/2000,ON
A000001858,CATTLE,F000000011,01/09/2000,ON
A000001859,CATTLE,F000000011,01/09/2000,ON
A000001860,CATTLE,F000000011,01/09/2000,ON
A000001861,CATTLE,F000000011,01/09/2000,ON
A000001862,CATTLE,F000000011,01/09/2000,ON
A000001863,CATTLE,F000000011,01/09/2000,ON
A000001864,CATTLE,F000000011,01/09/2000,ON
A000001865,CATTLE,F000000011,01/09/2000,ON
A000001866,CATTLE,F000000011,01/09/2000,ON
A000001867,CATTLE,F000000011,01/09/2000,ON
A000001868,CATTLE,F000000011,01/09/2000,ON
A000001869,CATTLE,F000000011,01/09/2000,ON
A000001870,CATTLE,F000000011,01/09/2000,ON
A000001871,CATTLE,F000000011,01/09/2000,ON
A000001872,CATTLE,F000000011,01/09/2000,ON
A000001873,CATTLE,F000000011,01/09/2000,ON
A000001874,CATTLE,F000000011,01/09/2000,ON
A000001875,CATTLE,F000000011,01/09/2000,ON
A000001876,CATTLE,F000000011,01/09/2000,ON
A000001877,CATTLE,F000000011,01/09/2000,ON
A000001878,CATTLE,F000000011,01/09/2000,ON
A000001879,CATTLE,F000000011,01/09/2000,ON
A000001880,CATTLE,F000000011,01/09/2000,ON
A000001881,CATTLE,F000000011,01/09/2000,ON
A000001882,CATTLE,F000000011,01/09/2000,ON
A000001883,CATTLE,F000000011,01/09/2000,ON
A000001884,CATTLE,F000000011,01/09/2000,ON
A000001885,CATTLE,F000000011,01/09/2000,ON
A000001886,CATTLE,F000000011,01/09/2000,ON
A000001887,CATTLE,F000000011,01/09/2000,ON
A000001888,CATTLE,F000000011,01/09/2000,ON
A000001889,CATTLE,F000000011,01/09/2000,ON
A000001890,CATTLE,F000000011,01/09/2000,ON
A000001891,CATTLE,F000000011,01/09/2000,ON
A000001892,CATTLE,F000000011,01/09/2000,ON
A000001893,CATTLE,F000000011,01/09/2000,ON
A000001894,CATTLE,F000000011,01/09/2000,ON
A000001895,CATTLE,F000000011,01/09/2000,ON
A000001896,CATTLE,F000000011,01/09/2000,ON
A000001897,CATTLE,F000000011,01/09/2000,ON
A000001898,CATTLE,F000000011,01/09/2000,ON
A000001899,CATTLE,F000000011,01/09/2000,ON
A000001900,CATTLE,F000000011,01/09/2000,ON
A000002051,CATTLE,F000000011,01/09/2000,ON
A000002052,CATTLE,F000000011,01/09/2000,ON
A000002128,CATTLE,F000000011,01/09/2000,ON
A000002231,CATTLE,F000000011,01/09/2000,ON
A000002232,CATTLE,F000000011,01/09/2000,ON
A000002233,CATTLE,F000000011,01/09/2000,ON
A000002234,CATTLE,F000000011,01/09/2000,ON
A000002235,CATTLE,F000000011,01/09/2000,ON
A000002327,CATTLE,F000000011,01/09/2000,ON
A000002328,CATTLE,F000000011,01/09/2000,ON
A000002329,CATTLE,F000000011,01/09/2000,ON
A000002330,CATTLE,F000000011,01/09/2000,ON
A000002331,CATTLE,F000000011,01/09/2000,ON
A000002332,CATTLE,F000000011,01/09/2000,ON
A000002333,CATTLE,F000000011,01/09/2000,ON
A000002404,CATTLE,F000000011,01/09/2000,ON
A000002405,CATTLE,F000000011,01/09/2000,ON
A000002432,CATTLE,F000000001,01/10/2000,ON
A000002433,CATTLE,F000000001,01/10/2000,ON
A000002434,CATTLE,F000000001,01/10/2000,ON
A000002435,CATTLE,F000000001,01/10/2000,ON
A000002436,CATTLE,F000000001,01/10/2000,ON
A000002437,CATTLE,F000000001,01/10/2000,ON
A000002438,CATTLE,F000000003,01/10/2000,ON
A000002439,CATTLE,F000000003,01/10/2000,ON
A000002440,CATTLE,F000000004,01/10/2000,ON
A000002441,CATTLE,F000000004,01/10/2000,ON
A000002442,CATTLE,F000000004,01/10/2000,ON
A000002443,CATTLE,F000000004,01/10/2000,ON
A000002444,CATTLE,F000000004,01/10/2000,ON
A000002445,CATTLE,F000000004,01/10/2000,ON
A000002446,CATTLE,F000000004,01/10/2000,ON
A000002447,CATTLE,F000000005,01/10/2000,ON
A000002448,CATTLE,F000000006,01/10/2000,ON
A000002449,CATTLE,F000000006,01/10/2000,ON
A000002450,CATTLE,F000000006,01/10/2000,ON
A000002451,CATTLE,F000000006,01/10/2000,ON
A000002452,CATTLE,F000000006,01/10/2000,ON
A000002453,CATTLE,F000000006,01/10/2000,ON
A000002454,CATTLE,F000000009,01/10/2000,ON
A000002455,CATTLE,F000000009,01/10/2000,ON
A000002456,CATTLE,F000000009,01/10/2000,ON
A000002457,CATTLE,F000000009,01/10/2000,ON
A000002458,CATTLE,F000000010,01/10/2000,ON
A000002459,CATTLE,F000000010,01/10/2000,ON
A000002460,CATTLE,F000000010,01/10/2000,ON
A000002461,CATTLE,F000000010,01/10/2000,ON
A000002462,CATTLE,F000000012,01/10/2000,ON
A000002463,CATTLE,F000000012,01/10/2000,ON
A000002464,CATTLE,F000000012,01/10/2000,ON
A000002465,CATTLE,F000000012,01/10/2000,ON
A000002466,CATTLE,F000000012,01/10/2000,ON
A000002467,CATTLE,F000000012,01/10/2000,ON
A000002468,CATTLE,F000000012,01/10/2000,ON
A000002469,CATTLE,F000000012,01/10/2000,ON
A000002470,CATTLE,F000000013,01/10/2000,ON
A000002471,CATTLE,F000000013,01/10/2000,ON
A000002472,CATTLE,F000000013,01/10/2000,ON
A000002473,CATTLE,F000000013,01/10/2000,ON
A000002474,CATTLE,F000000013,01/10/2000,ON
A000002475,CATTLE,F000000013,01/10/2000,ON
A000002476,CATTLE,F000000013,01/10/2000,ON
A000002477,CATTLE,F000000013,01/10/2000,ON
A000002478,CATTLE,F000000013,01/10/2000,ON
A000002479,CATTLE,F000000014,01/10/2000,ON
A000002480,CATTLE,F000000014,01/10/2000,ON
A000002481,CATTLE,F000000014,01/10/2000,ON
A000002482,CATTLE,F000000014,01/10/2000,ON
A000002483,CATTLE,F000000014,01/10/2000,ON
A000002484,CATTLE,F000000014,01/10/2000,ON
A000002485,CATTLE,F000000014,01/10/2000,ON
A000002486,CATTLE,F000000015,01/10/2000,ON
A000002487,CATTLE,F000000016,01/10/2000,ON
A000002488,CATTLE,F000000016,01/10/2000,ON
A000002489,CATTLE,F000000016,01/10/2000,ON
A000002490,CATTLE,F000000016,01/10/2000,ON
A000002491,CATTLE,F000000016,01/10/2000,ON
A000002492,CATTLE,F000000016,01/10/2000,ON
A000002493,CATTLE,F000000016,01/10/2000,ON
A000002494,CATTLE,F000000016,01/10/2000,ON
A000002495,CATTLE,F000000016,01/10/2000,ON
A000002496,CATTLE,F000000017,01/10/2000,ON
A000002497,CATTLE,F000000017,01/10/2000,ON
A000002498,CATTLE,F000000017,01/10/2000,ON
A000002499,CATTLE,F000000017,01/10/2000,ON
A000002500,CATTLE,F000000017,01/10/2000,ON
A000002501,CATTLE,F000000017,01/10/2000,ON
A000002502,CATTLE,F000000018,01/10/2000,ON
A000002503,CATTLE,F000000018,01/10/2000,ON
A000002504,CATTLE,F000000018,01/10/2000,ON
A000002505,CATTLE,F000000018,01/10/2000,ON
A000002506,CATTLE,F000000018,01/10/2000,ON
A000002507,CATTLE,F000000020,01/10/2000,ON
A000002508,CATTLE,F000000020,01/10/2000,ON
A000002509,CATTLE,F000000020,01/10/2000,ON
A000002510,CATTLE,F000000020,01/10/2000,ON
A000002511,CATTLE,F000000020,01/10/2000,ON
A000002512,CATTLE,F000000020,01/10/2000,ON
A000000901,CATTLE,F000000011,01/10/2000,ON
A000000902,CATTLE,F000000011,01/10/2000,ON
A000000903,CATTLE,F000000011,01/10/2000,ON
A000000904,CATTLE,F000000011,01/10/2000,ON
A000000905,CATTLE,F000000011,01/10/2000,ON
A000000906,CATTLE,F000000011,01/10/2000,ON
A000000907,CATTLE,F000000011,01/10/2000,ON
A000000908,CATTLE,F000000011,01/10/2000,ON
A000000909,CATTLE,F000000011,01/10/2000,ON
A000000910,CATTLE,F000000011,01/10/2000,ON
A000000911,CATTLE,F000000011,01/10/2000,ON
A000000912,CATTLE,F000000011,01/10/2000,ON
A000000913,CATTLE,F000000011,01/10/2000,ON
A000000914,CATTLE,F000000011,01/10/2000,ON
A000000915,CATTLE,F000000011,01/10/2000,ON
A000000916,CATTLE,F000000011,01/10/2000,ON
A000000917,CATTLE,F000000011,01/10/2000,ON
A000000918,CATTLE,F000000011,01/10/2000,ON
A000000919,CATTLE,F000000011,01/10/2000,ON
A000000920,CATTLE,F000000011,01/10/2000,ON
A000000921,CATTLE,F000000011,01/10/2000,ON
A000000922,CATTLE,F000000011,01/10/2000,ON
A000000923,CATTLE,F000000011,01/10/2000,ON
A000000924,CATTLE,F000000011,01/10/2000,ON
A000000925,CATTLE,F000000011,01/10/2000,ON
A000000926,CATTLE,F000000011,01/10/2000,ON
A000000927,CATTLE,F000000011,01/10/2000,ON
A000000928,CATTLE,F000000011,01/10/2000,ON
A000000929,CATTLE,F000000011,01/10/2000,ON
A000000930,CATTLE,F000000011,01/10/2000,ON
A000000931,CATTLE,F000000011,01/10/2000,ON
A000000932,CATTLE,F000000011,01/10/2000,ON
A000000933,CATTLE,F000000011,01/10/2000,ON
A000000934,CATTLE,F000000011,01/10/2000,ON
A000000935,CATTLE,F000000011,01/10/2000,ON
A000000936,CATTLE,F000000011,01/10/2000,ON
A000000937,CATTLE,F000000011,01/10/2000,ON
A000000938,CATTLE,F000000011,01/10/2000,ON
A000000939,CATTLE,F000000011,01/10/2000,ON
A000000940,CATTLE,F000000011,01/10/2000,ON
A000000941,CATTLE,F000000011,01/10/2000,ON
A000000942,CATTLE,F000000011,01/10/2000,ON
A000000943,CATTLE,F000000011,01/10/2000,ON
A000000944,CATTLE,F000000011,01/10/2000,ON
A000000945,CATTLE,F000000011,01/10/2000,ON
A000000946,CATTLE,F000000011,01/10/2000,ON
A000000947,CATTLE,F000000011,01/10/2000,ON
A000000948,CATTLE,F000000011,01/10/2000,ON
A000000949,CATTLE,F000000011,01/10/2000,ON
A000000950,CATTLE,F000000011,01/10/2000,ON
A000000951,CATTLE,F000000011,01/10/2000,ON
A000000952,CATTLE,F000000011,01/10/2000,ON
A000000953,CATTLE,F000000011,01/10/2000,ON
A000000954,CATTLE,F000000011,01/10/2000,ON
A000000955,CATTLE,F000000011,01/10/2000,ON
A000000956,CATTLE,F000000011,01/10/2000,ON
A000000957,CATTLE,F000000011,01/10/2000,ON
A000000958,CATTLE,F000000011,01/10/2000,ON
A000000959,CATTLE,F000000011,01/10/2000,ON
A000000960,CATTLE,F000000011,01/10/2000,ON
A000000961,CATTLE,F000000011,01/10/2000,ON
A000000962,CATTLE,F000000011,01/10/2000,ON
A000000963,CATTLE,F000000011,01/10/2000,ON
A000000964,CATTLE,F000000011,01/10/2000,ON
A000000965,CATTLE,F000000011,01/10/2000,ON
A000000966,CATTLE,F000000011,01/10/2000,ON
A000000967,CATTLE,F000000011,01/10/2000,ON
A000000968,CATTLE,F000000011,01/10/2000,ON
A000000969,CATTLE,F000000011,01/10/2000,ON
A000000970,CATTLE,F000000011,01/10/2000,ON
A000000971,CATTLE,F000000011,01/10/2000,ON
A000000972,CATTLE,F000000011,01/10/2000,ON
A000000973,CATTLE,F000000011,01/10/2000,ON
A000000974,CATTLE,F000000011,01/10/2000,ON
A000000975,CATTLE,F000000011,01/10/2000,ON
A000000976,CATTLE,F000000011,01/10/2000,ON
A000000977,CATTLE,F000000011,01/10/2000,ON
A000000978,CATTLE,F000000011,01/10/2000,ON
A000000979,CATTLE,F000000011,01/10/2000,ON
A000000980,CATTLE,F000000011,01/10/2000,ON
A000000981,CATTLE,F000000011,01/10/2000,ON
A000000982,CATTLE,F000000011,01/10/2000,ON
A000000983,CATTLE,F000000011,01/10/2000,ON
A000000984,CATTLE,F000000011,01/10/2000,ON
A000000985,CATTLE,F000000011,01/10/2000,ON
A000000986,CATTLE,F000000011,01/10/2000,ON
A000000987,CATTLE,F000000011,01/10/2000,ON
A000000988,CATTLE,F000000011,01/10/2000,ON
A000000989,CATTLE,F000000011,01/10/2000,ON
A000000990,CATTLE,F000000011,01/10/2000,ON
A000000991,CATTLE,F000000011,01/10/2000,ON
A000000992,CATTLE,F000000011,01/10/2000,ON
A000000993,CATTLE,F000000011,01/10/2000,ON
A000000994,CATTLE,F000000011,01/10/2000,ON
A000000995,CATTLE,F000000011,01/10/2000,ON
A000000996,CATTLE,F000000011,01/10/2000,ON
A000000997,CATTLE,F000000011,01/10/2000,ON
A000000998,CATTLE,F000000011,01/10/2000,ON
A000000999,CATTLE,F000000011,01/10/2000,ON
A000001000,CATTLE,F000000011,01/10/2000,ON
A000002032,CATTLE,F000000011,01/10/2000,ON
A000002033,CATTLE,F000000011,01/10/2000,ON
A000002034,CATTLE,F000000011,01/10/2000,ON
A000002035,CATTLE,F000000011,01/10/2000,ON
A000002036,CATTLE,F000000011,01/10/2000,ON
A000002121,CATTLE,F000000011,01/10/2000,ON
A000002122,CATTLE,F000000011,01/10/2000,ON
A000002123,CATTLE,F000000011,01/10/2000,ON
A000002124,CATTLE,F000000011,01/10/2000,ON
A000002196,CATTLE,F000000011,01/10/2000,ON
A000002197,CATTLE,F000000011,01/10/2000,ON
A000002198,CATTLE,F000000011,01/10/2000,ON
A000002199,CATTLE,F000000011,01/10/2000,ON
A000002200,CATTLE,F000000011,01/10/2000,ON
A000002201,CATTLE,F000000011,01/10/2000,ON
A000002202,CATTLE,F000000011,01/10/2000,ON
A000002203,CATTLE,F000000011,01/10/2000,ON
A000002302,CATTLE,F000000011,01/10/2000,ON
A000002303,CATTLE,F000000011,01/10/2000,ON
A000002304,CATTLE,F000000011,01/10/2000,ON
A000002305,CATTLE,F000000011,01/10/2000,ON
A000002306,CATTLE,F000000011,01/10/2000,ON
A000002307,CATTLE,F000000011,01/10/2000,ON
A000002388,CATTLE,F000000011,01/10/2000,ON
A000002458,CATTLE,F000000011,01/10/2000,ON
A000002459,CATTLE,F000000011,01/10/2000,ON
A000002460,CATTLE,F000000011,01/10/2000,ON
A000002461,CATTLE,F000000011,01/10/2000,ON
A000002438,CATTLE,F000000004,01/03/2001,ON
A000002439,CATTLE,F000000004,01/03/2001,ON
A000002063,CATTLE,F000000010,01/04/2001,ON
A000002064,CATTLE,F000000010,01/04/2001,ON
A000002255,CATTLE,F000000010,01/04/2001,ON
A000002256,CATTLE,F000000010,01/04/2001,ON
A000002257,CATTLE,F000000010,01/04/2001,ON
A000002258,CATTLE,F000000010,01/04/2001,ON
A000002259,CATTLE,F000000010,01/04/2001,ON
A000002260,CATTLE,F000000010,01/04/2001,ON
A000002261,CATTLE,F000000010,01/04/2001,ON
A000002262,CATTLE,F000000010,01/04/2001,ON
A000002337,CATTLE,F000000010,01/04/2001,ON
A000002338,CATTLE,F000000010,01/04/2001,ON
A000002339,CATTLE,F000000010,01/04/2001,ON
A000002340,CATTLE,F000000010,01/04/2001,ON
A000002341,CATTLE,F000000010,01/04/2001,ON
A000002342,CATTLE,F000000010,01/04/2001,ON
A000002343,CATTLE,F000000010,01/04/2001,ON
A000002344,CATTLE,F000000010,01/04/2001,ON
A000002427,CATTLE,F000000010,01/04/2001,ON
A000002513,CATTLE,F000000001,01/05/2001,ON
A000002514,CATTLE,F000000001,01/05/2001,ON
A000002515,CATTLE,F000000002,01/05/2001,ON
A000002516,CATTLE,F000000002,01/05/2001,ON
A000002517,CATTLE,F000000003,01/05/2001,ON
A000002518,CATTLE,F000000004,01/05/2001,ON
A000002519,CATTLE,F000000004,01/05/2001,ON
A000002520,CATTLE,F000000004,01/05/2001,ON
A000002521,CATTLE,F000000004,01/05/2001,ON
A000002522,CATTLE,F000000004,01/05/2001,ON
A000002523,CATTLE,F000000004,01/05/2001,ON
A000002524,CATTLE,F000000006,01/05/2001,ON
A000002525,CATTLE,F000000006,01/05/2001,ON
A000002526,CATTLE,F000000006,01/05/2001,ON
A000002527,CATTLE,F000000006,01/05/2001,ON
A000002528,CATTLE,F000000006,01/05/2001,ON
A000002529,CATTLE,F000000006,01/05/2001,ON
A000002530,CATTLE,F000000006,01/05/2001,ON
A000002531,CATTLE,F000000006,01/05/2001,ON
A000002532,CATTLE,F000000007,01/05/2001,ON
A000002533,CATTLE,F000000007,01/05/2001,ON
A000002534,CATTLE,F000000007,01/05/2001,ON
A000002535,CATTLE,F000000007,01/05/2001,ON
A000002536,CATTLE,F000000008,01/05/2001,ON
A000002537,CATTLE,F000000008,01/05/2001,ON
A000002538,CATTLE,F000000008,01/05/2001,ON
A000002539,CATTLE,F000000008,01/05/2001,ON
A000002540,CATTLE,F000000008,01/05/2001,ON
A000002541,CATTLE,F000000008,01/05/2001,ON
A000002542,CATTLE,F000000009,01/05/2001,ON
A000002543,CATTLE,F000000009,01/05/2001,ON
A000002544,CATTLE,F000000009,01/05/2001,ON
A000002545,CATTLE,F000000009,01/05/2001,ON
A000002546,CATTLE,F000000009,01/05/2001,ON
A000002547,CATTLE,F000000009,01/05/2001,ON
A000002548,CATTLE,F000000009,01/05/2001,ON
A000002549,CATTLE,F000000009,01/05/2001,ON
A000002550,CATTLE,F000000009,01/05/2001,ON
A000002551,CATTLE,F000000010,01/05/2001,ON
A000002552,CATTLE,F000000010,01/05/2001,ON
A000002553,CATTLE,F000000010,01/05/2001,ON
A000002554,CATTLE,F000000010,01/05/2001,ON
A000002555,CATTLE,F000000010,01/05/2001,ON
A000002556,CATTLE,F000000010,01/05/2001,ON
A000002557,CATTLE,F000000010,01/05/2001,ON
A000002558,CATTLE,F000000011,01/05/2001,ON
A000002559,CATTLE,F000000011,01/05/2001,ON
A000002560,CATTLE,F000000011,01/05/2001,ON
A000002561,CATTLE,F000000011,01/05/2001,ON
A000002562,CATTLE,F000000012,01/05/2001,ON
A000002563,CATTLE,F000000012,01/05/2001,ON
A000002564,CATTLE,F000000012,01/05/2001,ON
A000002565,CATTLE,F000000012,01/05/2001,ON
A000002566,CATTLE,F000000012,01/05/2001,ON
A000002567,CATTLE,F000000012,01/05/2001,ON
A000002568,CATTLE,F000000013,01/05/2001,ON
A000002569,CATTLE,F000000013,01/05/2001,ON
A000002570,CATTLE,F000000013,01/05/2001,ON
A000002571,CATTLE,F000000013,01/05/2001,ON
A000002572,CATTLE,F000000013,01/05/2001,ON
A000002573,CATTLE,F000000013,01/05/2001,ON
A000002574,CATTLE,F000000013,01/05/2001,ON
A000002575,CATTLE,F000000013,01/05/2001,ON
A000002576,CATTLE,F000000015,01/05/2001,ON
A000002577,CATTLE,F000000015,01/05/2001,ON
A000002578,CATTLE,F000000016,01/05/2001,ON
A000002579,CATTLE,F000000016,01/05/2001,ON
A000002580,CATTLE,F000000016,01/05/2001,ON
A000002581,CATTLE,F000000017,01/05/2001,ON
A000002582,CATTLE,F000000018,01/05/2001,ON
A000002583,CATTLE,F000000018,01/05/2001,ON
A000002584,CATTLE,F000000018,01/05/2001,ON
A000002585,CATTLE,F000000018,01/05/2001,ON
A000002586,CATTLE,F000000018,01/05/2001,ON
A000002587,CATTLE,F000000018,01/05/2001,ON
A000002588,CATTLE,F000000018,01/05/2001,ON
A000002589,CATTLE,F000000019,01/05/2001,ON
A000002590,CATTLE,F000000019,01/05/2001,ON
A000002591,CATTLE,F000000019,01/05/2001,ON
A000002592,CATTLE,F000000019,01/05/2001,ON
A000002593,CATTLE,F000000019,01/05/2001,ON
A000002594,CATTLE,F000000019,01/05/2001,ON
A000002595,CATTLE,F000000019,01/05/2001,ON
A000002596,CATTLE,F000000019,01/05/2001,ON
A000002597,CATTLE,F000000019,01/05/2001,ON
A000002598,CATTLE,F000000020,01/05/2001,ON
A000002599,CATTLE,F000000020,01/05/2001,ON
A000002600,CATTLE,F000000020,01/05/2001,ON
A000000701,CATTLE,F000000002,01/05/2001,ON
A000000702,CATTLE,F000000002,01/05/2001,ON
A000000703,CATTLE,F000000002,01/05/2001,ON
A000000704,CATTLE,F000000002,01/05/2001,ON
A000000705,CATTLE,F000000002,01/05/2001,ON
A000000706,CATTLE,F000000002,01/05/2001,ON
A000000707,CATTLE,F000000002,01/05/2001,ON
A000000708,CATTLE,F000000002,01/05/2001,ON
A000000709,CATTLE,F000000002,01/05/2001,ON
A000000710,CATTLE,F000000002,01/05/2001,ON
A000000711,CATTLE,F000000002,01/05/2001,ON
A000000712,CATTLE,F000000002,01/05/2001,ON
A000000713,CATTLE,F000000002,01/05/2001,ON
A000000714,CATTLE,F000000002,01/05/2001,ON
A000000715,CATTLE,F000000002,01/05/2001,ON
A000000716,CATTLE,F000000002,01/05/2001,ON
A000000717,CATTLE,F000000002,01/05/2001,ON
A000000718,CATTLE,F000000002,01/05/2001,ON
A000000719,CATTLE,F000000002,01/05/2001,ON
A000000720,CATTLE,F000000002,01/05/2001,ON
A000000721,CATTLE,F000000002,01/05/2001,ON
A000000722,CATTLE,F000000002,01/05/2001,ON
A000000723,CATTLE,F000000002,01/05/2001,ON
A000000724,CATTLE,F000000002,01/05/2001,ON
A000000725,CATTLE,F000000002,01/05/2001,ON
A000000726,CATTLE,F000000002,01/05/2001,ON
A000000727,CATTLE,F000000002,01/05/2001,ON
A000000728,CATTLE,F000000002,01/05/2001,ON
A000000729,CATTLE,F000000002,01/05/2001,ON
A000000730,CATTLE,F000000002,01/05/2001,ON
A000000731,CATTLE,F000000002,01/05/2001,ON
A000000732,CATTLE,F000000002,01/05/2001,ON
A000000733,CATTLE,F000000002,01/05/2001,ON
A000000734,CATTLE,F000000002,01/05/2001,ON
A000000735,CATTLE,F000000002,01/05/2001,ON
A000000736,CATTLE,F000000002,01/05/2001,ON
A000000737,CATTLE,F000000002,01/05/2001,ON
A000000738,CATTLE,F000000002,01/05/2001,ON
